Default,Rev_gr,EBITDA_gr,Cap_gr,CR,QR,Cash_ratio,WC_cycle,DTA,DTE,LR,EBITDA_debt,IC,CTI,IC_CF,DCR,CFR,CRA,CRE,ROA,ROE,NPM,GPM,OPM,RecT,InvT,PayT,TA,FA,WC,LI,AuditSt,ExtRtg
1,1.84,1,1,1.33,0.26,0.17,223.67,0.8,9.28,11.58,0.04,0.53,-1.13,0.88,-0.04,-0.09,-0.03,-2.42,-0.04,-3.05,-0.11,0.58,0.12,15.46,1.27,4.14,0.33,0.47,4.06,0,0,0
1,0.53,-1,0,0.34,0.08,0.03,164.38,0.56,-1.19,-2.14,-0.1,-1.57,-0.21,1.8,0.04,0.21,0.02,-0.05,-0.1,0.24,-0.99,1,-0.61,2.22,0,0.01,0.1,0.15,-0.17,0,0,0
1,1.21,0.44,0,0.08,0,0,-67.21,0.69,-83.53,-120.32,0.09,0,0.79,2.95,0.06,0.04,0.08,-7.73,0.1,-9.76,0.05,0.17,0.05,1434.4,56.31,4.94,2.09,2.17,-3.82,0,0,0
1,1,0,0,1.74,0,0,15.49,1.62,-1.92,-1.19,-0.11,-0.79,-0.3,1.23,0.03,0.67,0.05,-0.07,-0.18,0.24,-2.27,0.8,-2.27,23.56,0.04,0.07,0.08,0.13,0.47,0,0,0
1,0.97,1.26,0.36,1.6,1.01,0.06,335.33,0.65,4.27,6.56,0.39,0,0,0,0,0,0,0,0.09,0.47,0.31,0.87,0.5,1.09,0.29,0.45,0.29,1.11,1.89,0,0,0
1,3.1,0,0,0.11,0.11,0.08,18.92,1.19,-1.82,-1.53,-0.03,-0.31,-2.25,1.7,0.08,0.44,0.09,-0.14,0,0,0,1,-0.19,19.29,0.1,0,0.21,0.4,-0.51,0,0,0
1,0.44,0.65,1.03,1.13,0.07,0,133.31,0.22,1.05,4.77,0.15,1.99,0,1,0,0,0,0,0.01,0.04,0.04,0.31,0.15,2.74,0.3,0.62,0.27,0.93,2.91,0,0,0
1,0.66,0,0.73,0.75,0.16,0.07,33.58,0.26,1.55,5.93,-0.55,-6.74,-0.01,1.07,0.01,0,0,0.01,-0.14,-0.72,-0.26,-0.09,-0.26,10.75,6.72,6.67,0.55,1.16,-3.83,0,0,0
1,0.63,0.97,1,4.21,0.25,0.12,76.8,0.25,0.41,1.64,0.26,2.9,1,3.46,0.22,0.65,0.06,0.09,0.03,0.04,0.3,0.85,0.77,15.01,6.95,0.44,0.1,0.11,0.61,0,0,0
1,0.02,0,0,1.86,1.11,0.21,0,0.68,-13.95,-20.52,-0.06,-0.62,0,1,0,0,0,0,-0.06,1.82,-7.59,-2.63,-7.59,0.03,0.09,0.11,0.01,0.03,0.02,0,0,0
1,1.84,1,1,1.33,0.26,0.17,223.67,0.8,9.28,11.58,0.04,0.53,-1.13,0.88,-0.04,-0.09,-0.03,-2.42,-0.04,-3.05,-0.11,0.58,0.12,15.46,1.27,4.14,0.33,0.47,4.06,0,0,0
1,0.82,0.35,1.05,20.96,20.68,9.56,115.63,0.37,0.62,1.68,0.08,0.68,-0.74,0.5,-0.06,-0.03,-0.03,-0.04,0.04,0.05,0.04,1,0.04,3.16,0,-0.55,0.83,3.07,0.88,0,0,0
1,7.44,0.3,1.08,0.92,0.48,0.29,383.53,0.51,1.71,3.35,0.07,2.52,1.77,4.97,0.08,0.11,0.04,0.14,0.03,0.1,0.07,0.2,0.07,3.06,1.38,0.94,0.42,0.95,-8.38,0,0,0
1,2.37,3.25,1.16,6.67,1.45,0.19,72.45,0.53,1.33,2.53,0.1,0.75,-2.09,0.62,-0.22,-0.08,-0.13,-0.31,0.06,0.15,0.04,0.17,0.04,17.05,3.33,6.24,1.53,3.35,3.05,0,0,0
1,0.53,0.3,0.09,2,1.16,0,225.59,0.22,8.99,41.28,0.4,1.8,0.77,0,0.14,0.08,0.03,0.2,0.04,0.26,0.11,0.25,0.24,1.38,5.58,3.51,0.41,0.75,3.03,0,0,0
1,1.2,1.39,0.93,0.68,0.67,0.37,104.49,0.63,2.36,3.76,0.19,1.38,0.86,2.74,0.18,0.19,0.08,0.4,0.02,0.12,0.06,0.55,0.2,8.47,5.95,0.25,0.44,0.49,-16.26,0,0,0
1,0.48,0.13,1.07,4.73,2.8,0.11,580.74,0.15,0.18,1.18,0.31,6.78,0.49,6.78,0.27,0.09,0.04,0.05,0.04,0.05,0.09,0.19,0.11,1.26,1.26,0,0.44,1.31,0.81,0,0,0
1,1.02,1.19,0,0.62,0.6,0,97.54,0.65,-0.64,-0.99,0.04,0.41,0,0,0,0,0,0,-0.07,0.12,-0.48,0.22,0.15,0.16,3.74,0.09,0.13,0.96,-0.35,0,0,0
1,1.23,1.39,1.62,57.47,31.48,14.05,192.64,0.84,5.79,6.9,0.19,1.57,-0.2,0.82,-0.04,-0.03,-0.03,-0.27,0.06,0.48,0.05,0.1,0.14,4.87,3,93.91,1.16,13.73,1.26,0,0,0
1,1.01,1,0,1.15,0.08,0.03,45.98,0.18,-0.42,-2.28,0.37,3.89,-0.08,1.28,-0.03,-0.05,-0.01,0.01,0.09,-0.19,0.77,0.95,0.61,7.94,0.01,0.43,0.12,0.28,1.43,0,0,0
1,1,1,1,2.21,1.21,0.09,22.57,0.86,8.87,10.34,0.58,1.72,0,1.09,0,0,0,0,0.17,1.79,0.21,1,0.5,16.17,0,0,0.83,0.92,14.94,0,0,0
1,0.28,-1,1,0.94,0.33,0.02,224.7,0.17,0.34,2.05,-0.15,-6.83,5.01,-4.31,-0.73,-0.3,-0.12,-0.25,-0.11,-0.22,-0.26,-0.11,-0.25,2.24,2.54,4.47,0.41,0.76,-16.48,0,0,0
1,1.05,-1,0.64,1.99,0.59,0.01,93.26,0.63,5.13,8.09,-0.03,-2.76,0.55,1.98,-0.05,-0.03,-0.03,-0.19,-0.08,-0.43,-0.07,-0.02,-0.04,10.77,4.55,17.53,1.2,1.97,4.31,0,0,0
1,1.63,0,0.92,3.79,1.43,0.5,105.43,0.15,0.21,1.4,-0.14,-2.71,5.79,-14.44,-2.2,-0.64,-0.33,-0.44,-0.07,-0.09,-0.13,0.24,-0.11,6.99,2.7,4.44,0.52,1.19,1.39,0,0,0
1,0.97,0.6,-1,0.4,0.2,0.04,-34.38,0.46,-19.6,-42.8,0.25,2.54,-4.36,-2.65,-0.63,-0.19,-0.36,-1.9,0.08,0.42,0.04,0.16,0.07,9.53,12.26,3.56,1.87,3.18,-2.58,0,0,0
1,0.8,7.9,26.5,2.65,1.58,0.23,248.68,0.67,15.06,22.42,0.49,1.45,5.94,3.66,0.38,0.33,0.26,11.02,0.04,1.85,0.06,0.53,0.18,2.14,1.27,1.75,0.77,2.4,1.63,0,0,0
1,0.55,0.76,1.24,0.76,0.16,0.02,333.72,0.05,0.47,9.22,0.81,2.71,1.46,7.17,0.97,0.12,0.04,0.51,0.02,0.21,0.05,0.22,0.09,2.55,1.92,0.87,0.34,1.23,-1.9,0,0,0
1,0.54,0.61,0.95,9.57,3.13,0.01,-51.28,0.2,0.28,1.4,0.22,1.79,-3.04,-3.17,-0.51,-0.4,-0.1,-0.14,0.02,0.02,0.07,0.18,0.16,0.62,5.82,3.2,0.25,0.82,0.35,0,0,0
1,0.49,0.41,2.54,1.59,0.05,0.03,22.41,0.11,0.29,2.6,0.47,1.31,-13.34,-18.79,-6.17,-1.75,-0.75,-2.53,0.04,0.14,0.1,0.18,0.11,5.58,0.66,8.49,0.43,14.1,1.06,1,0,0
1,0.09,0.81,0.34,1.26,0.72,0.09,0,0.57,22.74,39.81,0.15,2.02,2.01,0,0.06,0.27,0.03,0.69,0.02,0.34,0.14,0.43,0.27,0.44,0.35,0.42,0.12,0.25,1.18,1,0,0
1,0.32,-1,0,2.59,0.04,0,351.98,0.64,-3.94,-6.17,0,0,4.92,-10.46,-0.52,-11.92,-0.42,2.8,-0.1,0.67,-2.87,0.87,-2.42,1.04,0.93,0.03,0.04,0.06,0.09,1,0,0
1,0.76,0,3.06,1.26,0.72,0.09,0,0.57,22.74,39.81,-0.08,-2.76,2.05,0,0.06,0.28,0.03,2.08,0.02,1.02,0.14,0.43,-0.37,0.44,0.35,0.38,0.12,0.25,1.18,1,0,0
1,1.7,0,0,0.63,0.63,0,0,0.91,-4.27,-4.71,0,-0.86,0.02,1.61,0,0.03,0,-0.02,-0.19,1.81,-3.34,1,-1.54,0.27,0,0,0.06,0.07,-0.45,1,0,0
1,9.9,9.74,-1,0.83,0.36,0.22,357.98,0.8,-15.29,-19.02,0.01,0.04,0.15,315.74,0,-0.02,0,-0.16,-0.18,-6.86,-0.91,0.51,0.03,9.08,1.15,0.74,0.2,0.25,-3.77,1,1,0
1,0.98,1.05,0,16.77,5.41,0.42,305.75,2.57,-1.61,-0.63,1,91.68,-2.31,4.99,0.04,0.15,0.11,-0.07,-0.05,0.03,-0.07,0.61,3.6,4.63,1.5,23.13,0.74,1.57,1.49,1,1,0
1,3.62,1,0.27,1.12,1.08,0,33.78,0.94,104.82,111.95,0.01,0.16,1.17,0,0.01,0.15,0.01,0.29,0.02,1.15,0.61,0.35,0.13,0.15,10.81,0.86,0.04,0.05,1.26,1,1,0
1,2.31,1,0,0.31,0.26,0,-187.37,0,0,-1.68,1,0,0,0,0,0,0.01,-0.01,0.52,-1.38,0.1,0.62,0.48,15,62.72,1.68,5.27,10.33,-4.98,1,1,0
1,1.66,2.27,0,0.21,0.14,0.1,11.9,1.96,-1.39,-0.71,0.18,0.08,0.27,2.08,0.08,0.27,0.14,-0.11,0.14,-0.11,0.27,1,0.02,30.68,0,0,0.54,0.59,-1.6,1,1,0
1,1.02,1.16,1.28,1.35,0.53,0.11,76.74,0.66,2.21,3.35,0.2,1.95,1.36,4,0.28,0.05,0.2,0.68,0.07,0.25,0.02,0.1,0.03,14.92,6.85,356.27,4.33,48.14,15.98,1,1,0
1,0.13,0.23,1.03,3.03,0.09,0,0,0.59,7.36,12.44,0.03,0,0,0,0,0,0,0,0.01,0.13,1.05,0.02,0.01,0.22,0.04,0,0.01,1.92,0.01,1,1,0
1,1,0,7.9,1.37,0.89,0.07,31.72,0,0,1.84,0,0,0,0,0,0,0,0,0.13,0.22,0.03,1,0.09,11.51,0.03,0.68,4.17,10.37,12.93,1,1,1
1,1,1,1.01,3.48,0,0,-283.58,0.11,0.12,1.14,0.26,1.7,0.47,1.33,0.05,0.05,0.01,0.01,0.01,0.01,0.11,0.42,0.27,0,5.3,1.04,0.1,0.11,9.62,1,1,0
1,0.12,0.91,-1,0.07,0.04,0,409.24,2.3,-1.13,-0.49,0.18,0,0.01,0,0,0.02,0,-0.02,0.37,-2,2.7,0.59,2.51,1.81,1.76,0.23,0.14,0.18,-0.06,1,1,0
1,1.35,0,0.41,0.62,0.61,0.21,132.03,0.83,6.29,7.55,0,9.34,0,0,0,0,0,0,0.27,0.83,0.49,0.27,0.02,2.71,124.04,65.51,0.56,0.82,-1.65,1,1,0
1,1.01,0.8,1.29,1.07,0.03,0.03,167.53,0.46,1.89,4.08,0.3,2.17,1.91,5.38,0.53,0.23,0.29,1.13,0.06,0.25,0.05,0.28,0.12,3132.89,2.18,1827.27,1.27,2.71,46.48,1,1,0
1,0.01,-1,-1,0.5,0.48,0,-35.63,2.01,-1.97,-0.98,0,0,0,0,0,0,0,0,0,-0.01,0.08,0.07,0.08,0.02,4.77,3.25,0.01,0.36,-0.01,1,1,0
1,0.67,5.22,-1,0.98,25.31,24.33,44.31,0.83,-514.87,-622.48,2.7,1.4,1,2.28,0.2,0.08,0.15,0.28,0.03,0.05,0.02,0.19,0.11,12.23,9,14,1.8,2.15,-1224.16,1,1,0
1,0.45,0.84,-1,5.46,1.95,0.26,314.2,1,-939.89,-938.89,0.18,4.59,0.73,2,0.04,0.21,0.04,0.09,0.05,0.1,0.24,0.76,0.95,1.16,0.15,-0.26,0.2,0.33,0.51,1,1,0
1,0.93,0.83,0.42,1.42,0.53,0.01,30.55,0.41,1.17,2.82,0.33,0,0,0,0,0,0,0,0.04,0.06,0.03,0.32,0.06,4,6.55,3.13,1.42,4.65,6.15,1,1,0
1,1.03,1.2,1.09,1.37,0.15,0.01,342.67,0.64,2.23,3.51,0.14,1.33,2.93,1.6,0.08,0.04,0.06,0.19,0.02,0.08,0.02,0.31,0.07,24.54,1.05,19.08,1.36,62.18,4.91,1,1,0
1,0.56,0.22,0.46,1.86,1.03,0.17,60.32,0.47,5.8,12.3,0.07,0.54,27.54,20.11,1.95,0.49,0.84,7.11,0.09,0.74,0.05,0.11,0.02,5.91,6.89,6.71,1.73,7.14,5.57,1,0,0
1,2.73,0,1,0.93,0.33,0.03,14.23,0,0,58.25,0,0,0,0,0,0,0,0,3.6,158.25,0.19,0.4,0.19,59.2,24.85,55.14,19.01,148.67,-196.76,1,0,0
1,0.99,-1,0,0,0.01,0.01,0.11,1.18,-1.27,-1.08,0,0,0,0,0,0,0,0,-0.04,0.04,-0.18,1,-0.18,3398.75,0,0,0.22,0.43,-0.3,1,0,0
1,1,1,-1,0.13,0.13,0,0,0.9,-0.57,-0.63,0.03,0,2164.72,0,0.33,6.72,0.6,3.21,0.09,0.48,1,1,0.49,0.42,0,0,0.09,0.11,-0.03,1,0,0
1,1,0,1.16,0.96,0.54,0.29,321.73,0.35,1.31,3.71,0,0,0,0,0,0,0,0,0.03,0.08,0.07,0.33,0.18,3.76,1.63,0.99,0.4,0.71,-14.05,1,0,0
1,1.61,3.45,1.49,0.58,0.39,0.03,17.71,0.59,2.27,3.83,0.15,0.91,0.22,1.58,0.03,0.14,0.02,0.09,0.09,0.4,0.64,0.76,0.61,4.54,97.8,5.5,0.14,0.15,-3.67,1,0,0
1,1.02,1.29,1.04,0.37,0.32,0.01,144.34,0.2,0.37,1.85,0.2,2.32,0.67,3.46,0.11,0.22,0.02,0.04,0.02,0.04,0.2,1,0.33,2.53,0,0,0.1,0.1,-1.34,1,0,0
1,0.79,0.47,0.91,2.42,1.53,0.11,180.87,0.38,0.68,1.81,0.04,0.25,0.23,11.33,0.01,0.01,0,0,0.05,0.09,0.18,0.79,0.04,3.57,1.05,1.36,0.3,0.35,3.57,1,0,0
1,1.22,2.43,-1,7.28,0.22,0.18,90.7,1.39,-2.67,-1.92,0.02,0.35,0,0,0,0,0,0,0.19,2,0.2,0.32,0.03,104.92,2.88,9.27,0.97,16.8,1.14,1,0,0
1,6.95,3.8,-1,0.14,0.02,0,-42.12,1.76,-2.27,-1.29,0.01,0.03,14.36,1.5,0.02,1.74,0.05,-0.89,0.1,-2,3.9,0.35,0.12,3.63,26.87,2.34,0.03,0.03,-0.05,1,0,0
1,0.99,0.77,0.89,0.57,0.21,0,33.73,0.49,1.61,3.32,0.09,0.06,3.35,2.64,0.12,0.15,0.06,0.18,0.2,0.54,0.46,0.24,0.04,7.5,6.48,5.12,0.43,0.56,-2.09,1,0,0
1,0.99,0.77,0.89,0.57,0.21,0,33.73,0.49,1.61,3.32,0.09,0.06,3.35,2.64,0.12,0.15,0.06,0.18,0.2,0.54,0.46,0.24,0.04,7.5,6.48,5.12,0.43,0.56,-2.09,1,0,0
1,0.98,0.27,-1,9.63,1.42,0.83,48.94,1.39,-3.55,-2.55,0,0.02,11.89,0,0.01,1.57,0.01,-0.23,0.12,-2,13.6,0.97,0.13,7.46,0,0.64,0.01,0.01,10.85,1,0,0
1,0.64,0.37,-1,1.32,1.22,0,121.33,0.28,-9.57,-33.75,0.03,0.16,0,0,0,0,0,0,0.04,-3.53,0.22,0.08,0.05,0.2,3.01,0.26,0.17,2.46,0.77,1,0,0
1,0.78,0.67,1.32,0.22,0.03,0,151.74,0,0,8.3,1,0,0.07,0,0,0.01,0,0.03,0.03,0.27,0.05,0.13,0.07,4.74,4.89,0.7,0.53,0.66,-0.84,1,0,0
1,2.62,1.92,0.91,10.75,8.18,2.5,61.62,1.02,3.94,3.85,0.09,0.37,0.77,119.95,0.07,0.14,0.07,0.27,0.11,0.43,0.22,0.2,0.18,5.65,2468.61,117.36,0.49,0.55,7.34,1,0,0
1,3.33,2.62,-1,0.33,0.08,0.08,1.33,0.83,-10.05,-12.13,0.19,0.6,4.59,0,0.28,0.7,0.21,-14.78,0.01,-0.74,0.04,1,0.15,275.23,0,0.07,0.3,0.33,-1.91,1,0,0
1,1.42,5.35,-1,1.7,0.31,0.13,171.61,0.72,-12.2,-17,0.26,3.19,5.14,19.98,1.05,0.59,0.82,14.39,0.11,1.99,0.08,0.47,0.11,27.7,1.43,3.79,1.4,8.66,3.67,1,0,0
1,0.74,0.45,0.53,0.5,0.4,0.13,-64.6,0.46,1.94,4.17,0.32,9.43,1.41,83.58,0.23,0.16,0.11,0.31,0.13,0.36,0.19,0.57,0.11,4.86,5.24,1.74,0.69,1.36,-2.21,1,0,0
1,0.81,0.89,1.26,1.96,0.44,0.09,-40.25,0.65,7.64,11.68,0.29,15.82,3.58,264.15,1.02,1.4,1.07,8.69,0.03,0.23,0.04,0.14,0.39,3.53,424.9,2.53,0.77,13.01,1.01,1,0,0
1,0,3.46,1.16,5.32,0.13,0.02,0,0.64,2.47,3.88,0,0,299.72,0,1,0,1,2.65,0,0.01,0,0,0,0,0,0,0,0,0,1,0,0
1,0.89,1.01,0.78,1.02,0.52,0.06,175.69,0.57,4.54,7.91,0.26,1.76,1.36,5.24,0.35,0.21,0.21,1.38,0.05,0.3,0.05,0.2,0.15,2.36,4.89,6.82,0.99,7.22,59.17,1,0,0
1,1.16,0.77,1.03,1.25,0.28,0.01,94.6,0.43,2.13,4.98,0.28,2.19,0.29,0,0.08,0.01,0.03,0.17,0.01,0.03,0,0.09,0.05,13.89,2.96,6.65,2.52,127.09,12.76,1,0,0
1,1,2.01,-1,0.43,0.2,0.03,4.02,0.85,-9.45,-11.14,0.04,0.41,12.11,0,0.34,0.67,0.39,-16.2,0.05,-2,0.08,0.57,0.06,5.3,13.64,3.98,0.58,0.84,-0.79,1,0,0
1,0,0.93,-1,0,0,0,0,1.44,-2.62,-1.82,0.01,0.08,1.54,0,0.01,0,0.01,-0.22,0.13,-2,0,0,0,0,0,0,0,0,0,1,0,0
1,1.16,0.73,1.18,1.52,0.85,0.71,12.07,0.5,3.28,6.55,0.19,3.46,1.88,2.21,0.21,0.08,0.11,0.75,0.01,0.06,0.01,0.04,0.04,30.98,18.42,18.69,1.38,2.74,7.74,1,0,0
1,3.7,1.24,-1,0.83,0.14,0.03,-20.64,0.65,-109.31,-169.04,0.13,1.61,7.69,9.19,1.01,0.48,0.84,291.71,0.02,7.31,0.01,0.1,0.06,24.59,4.7,3.22,1.77,3.97,-11.6,1,0,0
1,1,0.75,-1,0.71,0.67,0,406.02,3.01,-1.25,-0.42,0.06,0.52,1.56,4.15,0.05,0.41,0.13,18.85,0.01,2,0.04,0.38,0.26,1.23,3.31,0.92,0.33,0.51,-2.58,1,0,0
1,1.4,1.28,4.49,1.01,0.05,0.04,279.89,0.88,14.33,16.36,0.2,2.04,3.29,9.3,0.54,0.62,0.56,12.72,0.06,1.27,0.06,0.41,0.19,69.19,1.14,7.78,0.91,3.91,62.16,1,0,0
1,1.34,0.95,1,1.36,0.12,0.07,190.28,0.55,1.58,2.86,0.28,2.08,0.82,6.31,0.13,0.07,0.08,0.21,0,0,0,0.37,0.08,69.72,1.74,14.94,1.16,3.88,5.51,1,0,0
1,1.57,1.25,0.96,1.37,0.77,0.06,304.03,0.63,2.34,3.69,0.1,0.74,0.54,13.03,0.05,0.04,0.04,0.13,0.01,0.04,0.01,0.27,0.07,1.84,2.69,12.19,1.01,308.78,3.67,1,0,0
1,1.35,1.75,-1,0.57,0.4,0.12,-166.17,1.14,-3.66,-3.22,0.11,2.01,0.76,5.35,0.08,0.31,0.12,-1.26,0.22,-2.32,0.57,0.33,0.4,4.93,20.25,1.41,0.39,0.53,-3.41,1,0,0
1,1.16,3.11,-1,2.77,1.54,0.15,311.83,0.89,-7.65,-8.58,0.49,3.92,0.08,0,0.04,0.03,0.04,0.31,0.28,2,0.2,0.64,0.39,2.83,1.46,5.41,1.42,19.61,1.84,1,0,0
1,0.18,0.12,-1,0.02,0.01,0,42.62,0.62,-0.87,-1.39,0.1,0.52,7.76,8.19,0.77,3.05,0.45,-6.48,0.14,-2,0.94,0.39,0.39,15.51,19.12,0.19,0.15,0.15,-0.15,1,0,0
1,1.09,1.25,-1,14.54,0.65,0.04,-12.53,1.28,-4.36,-3.4,0.03,0.09,7.82,0,0.04,0.58,0.05,-1.01,0.1,-2,1.15,0.03,0.07,12.82,132.14,8.34,0.09,0.1,0.58,1,0,0
1,1.07,1.12,1.07,6.73,5.15,4.77,-52.4,0.8,5.08,6.38,0.18,1.86,0.72,2.6,0.09,0.28,0.07,0.5,0.01,0.06,0.04,0.45,0.39,11.34,40.06,3.9,0.27,0.38,1.02,1,0,0
1,1.06,0.91,1.12,0.82,0.82,0.65,28.78,0.21,0.28,1.32,0.05,0.31,4.51,2.32,0.22,874.59,0.05,0.06,0.08,0.12,1562.86,0.54,194.09,0,12.68,0,0,0,0,1,0,0
1,1.47,1.16,-1,0.28,0.12,0.1,9.99,1.49,-1.61,-1.08,0.08,0.97,0.53,1.65,0.04,0.31,0.07,-0.48,0.31,-2.1,1.34,1,0.57,36.54,0,-0.01,0.23,0.25,-1.24,1,0,0
1,1,1,-1,2.78,0,0,-284.01,0.79,-214.15,-269.65,0,0,897.87,0,1,823.11,1.38,-433.76,0.01,-2.07,3.92,1,0.92,32.46,0,1.24,0,0,0,1,0,0
1,1.48,1.86,-1,0.11,0.04,0,67.69,1.02,-5.49,-5.36,0.14,0.35,1.66,2.43,0.06,0.29,0.06,-1.81,0.06,-2,0.32,1,0.17,5.39,0,0,0.2,0.22,-0.28,1,0,0
1,1.11,1.05,1.08,0.8,0.27,0.22,-37.63,0.4,1,2.5,0.17,1.08,1.72,3.36,0.14,0.2,0.06,0.15,0,0.01,0.01,0.21,0.12,48.68,24.38,6.07,0.3,0.33,-10.08,1,0,0
1,1.25,3.59,1.07,0.99,0.17,0.1,-5.3,0.66,378.44,569.93,0.09,1.37,5.94,9.15,0.54,0.21,0.47,213.5,0,0.21,0,0.35,0.03,21.43,15.05,7.84,2.3,45.53,-251.05,1,0,0
1,1.33,1.32,-1,0.34,0.17,0.04,117.29,0.87,-2.8,-3.21,0.17,2.03,0.88,13.5,0.15,0.39,0.13,2.57,0.15,2.88,0.43,0.71,0.44,3.6,23.01,0.31,0.35,0.43,-0.73,1,0,0
1,0,-1,-1,0.21,0.02,0.01,0,1.01,-1.45,-1.44,0,0.02,0,0,0,0,0,0,0.02,-2,0,0,0,0,0,0,0,0,0,1,0,0
1,1.05,2.84,-1,0.72,0.53,0.02,203.24,0.31,-0.81,-2.59,0.3,2.06,2.34,8.3,0.7,0.22,0.28,6.61,0.08,2,0.07,0.41,0.09,2.88,4.78,0.84,1.28,4.48,-3.33,1,0,0
1,1.17,1.12,-1,0.49,0.32,0.22,14.1,0.63,-3.8,-6.07,0.27,2.07,0.88,3.97,0.21,0.45,0.14,1.08,0.08,0.66,0.27,0.64,0.51,45.18,13.03,16.6,0.3,0.32,-6.69,1,0,0
1,1.14,0.99,1.5,0.98,0.17,0.04,-0.92,0.52,2.82,5.41,0.47,3.15,0.82,6.75,0.21,0.05,0.11,0.72,0.12,0.77,0.06,0.13,0.06,36.36,24.14,14,2.12,3.13,-392.83,1,0,0
1,0.62,0.41,0.06,1,0.72,0,204.94,0.92,284.35,309.65,0.13,1.4,4.39,5.23,0.2,0.12,0.2,6.53,0.05,1.77,0.03,0.07,0.03,1.99,9.67,22.04,1.65,3776.94,538.26,1,1,0
1,0.81,0.25,0.78,0.92,0.11,0.03,51.31,0.2,2.57,13.02,0.03,0.1,7.74,0,0.09,0.01,0.02,0.21,0.02,0.25,0.02,0.09,0,17.48,8.21,26.01,1.51,9.42,-19.65,1,1,0
1,0.08,0.41,-1,0.86,0.83,0,-40.72,1.09,-6.93,-6.37,0.09,0.78,8.31,0,0.24,0.72,0.25,-4.01,0.07,-1.1,0.2,0.03,0.09,0.37,37.75,7.24,0.35,1342.95,-2.3,1,1,1
1,5.91,3.69,-1,0.95,0.5,0.02,94.01,0.45,-35.75,-78.87,0.17,0.95,1.1,2.14,0.19,0.05,0.12,-24.08,0.01,-1.98,0,0.13,0.05,5.86,3.96,6.03,2.27,48.62,-33.36,1,1,0
1,0.96,0,-1,2.84,2.71,0.01,326.86,0.74,-60.73,-82.27,0,1.38,2.32,0,0.3,1.64,0.2,9.97,0.06,3.1,0.51,0.79,0.71,0.17,1.12,-0.8,0.12,0.55,0.26,1,1,0
1,1.19,1.03,1,1,1,1,87.8,0.87,5.96,6.85,0.06,0,93.07,0,0.21,0.73,0.29,1.27,0,0,0,0.21,0.01,46.77,5963.04,-4.57,0.39,0.4,1.93,1,1,0
1,1.08,1.08,-1,1.52,1.51,0,150.18,1.87,-2.11,-1.13,0.15,1.07,0.66,1.71,0.09,0.53,0.18,1.48,0.14,1.15,0.41,1,0.8,2.43,0,0,0.33,0.39,6.5,1,1,0
1,0.22,0.2,-1,0.26,0.24,0,167.14,2.19,-1.69,-0.77,0.01,0.65,1.13,3.56,0.01,0.47,0.02,-0.36,0.13,-2.12,2.8,0.77,0.42,0.21,2.18,0,0.05,0.07,-0.07,1,1,0
1,1.04,0.65,0.8,0.19,0.03,0,-42.15,0.34,1.04,3.1,0.07,0.47,0.04,4.31,0,0,0,0,0.08,0.22,0.13,0.21,0.04,62.7,9.07,4.14,0.63,0.67,-2.04,1,1,0
1,1024.43,5.03,2.02,715.97,142.04,142.04,2.6,0.59,1.55,2.61,0.02,0,81.38,0,1.29,1388.79,1.29,2.68,0.01,0.02,9.25,0,17.06,140.61,0,0.09,0,0,0,1,1,0
1,192.83,7.73,-1,0.79,0.3,0.3,-22.61,1.06,-2.72,-2.58,0.18,0.65,1.31,2.11,0.15,0.11,0.16,-3.17,0.1,-2,0.07,0.13,0.08,2340.21,10.48,6.34,1.54,2.28,-15.66,1,1,0
1,1.34,1.06,1.04,1.14,0.58,0.02,201.71,0.47,2.51,5.36,0.11,0.95,1.86,3.46,0.19,0.09,0.11,0.49,0.01,0.04,0.01,0.16,0.05,2.55,2.55,4.32,1.24,13.82,9.02,1,1,0
1,2.44,0.4,1.03,1.85,0.07,0.01,92.76,0.26,0.54,2.04,0.14,1.3,0.84,2.43,0.12,0.02,0.04,0.07,0.02,0.03,0.01,0.03,0.02,65.68,4.15,550.93,2.2,39.9,4.52,1,1,0
1,0.06,1.02,1.83,4.51,2.49,0.11,215.28,0.38,0.84,2.21,0.1,0.82,5.64,0,0.56,12.18,0.25,0.61,0.01,0.03,0.67,1,2.16,0.07,0,-1.7,0.02,0.04,0.05,1,1,0
1,1.26,0.53,1.48,1.29,1.06,0.27,44.24,0.66,2.88,4.39,0.08,0.94,0.8,0,0.06,0.01,0.05,0.21,0.09,0.39,0.03,0.22,0.02,8.17,116.82,102.16,3.19,8389.37,12.05,1,1,0
1,1,24.49,2.17,0.54,0.23,0.22,-146.9,0.79,9.82,12.36,0.09,46.76,8.45,50.58,0.75,3.08,1.14,10.04,0.14,1.21,0.37,0.61,0.36,77.37,6.95,1.79,0.37,0.61,-0.62,1,1,0
1,0.65,0.24,0.68,1.05,0.83,0.25,-125.11,0.01,0.09,6.66,3.92,0.75,11.54,14.41,27.44,0.33,0.3,1.92,0.03,0.18,0.03,0.11,0.03,2.25,6.25,1.06,0.93,9.04,24.43,1,1,0
1,0.71,0.86,-1,1,0.37,0.06,212.73,0.65,-4.05,-6.2,0.1,3.79,4.3,14.81,0.45,0.8,0.37,-9.18,0.08,-2,0.17,0.14,0.19,2.17,1.92,2.5,0.46,1.54,-202.69,1,1,0
